english,urdu
taq is ke asraat pounchanay mein sadiyan beeet gayeen is ka saboot is amar se milta hai ke,تک اس کے اثرات پہنچنے میں صدیاں بیت گئیں اس کا ثبوت اس امر سے ملتا ہے کہ
"Parsavnath jo Mahavir ke peshro kahlaate hain, wo pahle Jain mat kee shakhsiyat hai jin kee taareekhi shahaadat mayassar hai.",پارشوناتھ جو مہاویر کے پیشرو کہلاتے ہیں، وہ پہلے جین مت کی شخصیت ہے جن کی تاریخی شہادت میسر ہے۔
"tafseer Haqqani Abu Mohammad Abdul Haq Haqqani, Al-baqra 51",تفسیر حقانی ابو محمد عبد الحق حقانی،البقرہ،51
qaatil aisa shakhs tha jise sab mara hua tasleem kar chuke hote hain lekin wo dar-asal zinda haalat mein apna kaam anjaam,قاتل ایسا شخص تھا جسے سب مرا ہوا تسلیم کر چکے ہوتے ہیں لیکن وہ دراصل زندہ حالت میں اپنا کام انجام
ise 31 may 2017 ko khudkushi ka chalange mukammal karne ki koshish ke baad aspataal mein daakhil kiya gaya tha.,اسے 31 مئی 2017ء کو خودکشی کا چیلنج مکمل کرنے کی کوشش کے بعد اسپتال میں داخل کیا گیا تھا۔
"desember ko ehtijaj ke dauran main paris main 100 se zayad 1 karen jala di gain, aur arki the tarrauma ko tabah kiya gaya.",1 دسمبر کو احتجاج کے دوران میں پیرس میں 100 سے زائد کاریں جلا دی گئیں، اور آرکی ڈی ٹرراومہ کو تباہ کیا گیا۔
fankaron ney chehray ke nuqoosh bananay par koi khaas tawajjoh nahi di.,فنکاروں نے چہرے کے نقوش بنانے پر کوئی خاص توجہ نہیں دی۔
Zulfiqar Ali Bhutto ko phaansi dilwaane mein un ka bada kirdaar tha.,ذوالفقار علی بھٹو کو پهانسی دلوانے میں ان کا بڑا کردار تها۔
Ashrah Mubashsharah Hazrat Mohammad Mustafa Sallallahu alaihi wa aalihi wasallam ke wo sahaba hain jinhein zindagi mein hi jannat kee basharat de dee gayi.,عشرہ مبشرہ حضرت محمد مصطفی صلی اللہ علیہ وسلم کے وہ صحابہ ہیں جنہیں زندگی میں ہی جنت کی بشارت دے دی گئی۔
ne padha to Abu Muslim ko daryaaft kiya us ke doston ne kaha ki Suleman bin Kaseer ne us ko nau-umar,نے پڑھا توابومسلم کودریافت کیا اس کے دوستوں نے کہا کہ سلیمان بن کثیر نے اس کونوعمر
tarannum naam ki 20 sala ladki bandra band stand mumbai main dub kar halak ho gayi.,ترنم نام کی 20سالہ لڑکی باندرا بینڈ سٹینڈ ممبئی میں ڈوب کر ہلاک ہو گئی۔
mortal kombat mein darahman,مارٹل کامبیٹ میں دراھمن
May 2009 mein scotland mein be rozgaari kee shirah 6.6 feesad thi jo bartaaniya aur Europi Union ke zyada tar mamaalik se kam hai.,مئی 2009 میں سکاٹ لینڈ میں بے روزگاری کی شرح 6.6 فیصد تھی جو برطانیہ اور یورپی یونین کے زیادہ تر ممالک سے کم ہے۔
Aayetullah Mohammad Taha Najaf,آیت اللہ محمد طہ نجف
kuchh adadi nizaamon mein 1590 e bada ya zyada aur 1592 se chhota ya kam hota hai.,کچھ عددی نظاموں میں 1590 سے بڑا یا زیادہ اور 1592 سے چھوٹا یا کم ہوتا ہے۔
Mossad ke baare mein inkeshaaf ke baad is paabandi ka agar che khaatma ho gaya magar,موساد کے بارے میں انکشاف کے بعد اس پابندی کا اگر چے خاتمہ ہو گیا مگر
ginti mein ise do hazaar do sau artees ya baais sau artees bola jaata hai.,گنتی میں اسے دو ہزار دو سو اڑتیس یا بائیس سو اڑتیس بولا جاتا ہے۔
is ki zarrafat mujarrid muamlaat ki tazheek karne ki shaandaar qaabliyat ko zyada kaseef banati hai.,اس کی ظرافت مجرد معاملات کی تضحیک کرنے کی شاندار قابلیت کو زیادہ کثیف بناتی ہے۔
"razawiyat imam Ahmed Raza Khan barelwi aur barelwi tehreek ki ilmi, fikri, tehqeeqi wa tsnifi khidmaat ki Ilmi tahaqeeq ke liye istemaal ki jani wali istilaah hai.",رضویات امام احمد رضا خان بریلوی اور بریلوی تحریک کی علمی، فکری، تحقیقی و تصنیفی خدمات کی علمی تحقیق کے لیے استعمال کی جانی والی اصطلاح ہے۔
aap Syedna Abu Hurairah ke khaas shaagirdon mein se the.,آپ سیدنا ابوہریرہ کے خاص شاگردوں میں سے تھے۔
Shakil asal naam yusuf kamaal,شکیل اصل نام یوسف کمال
Har Bin Yazeed Tamimi waaqiya karbala ki aik aham shakhsiyat,حر بن یزید تمیمی واقعہ کربلا کی ایک اہم شخصیت
aur is se pahle nau sau tentees aur is ke baad nau sau paintees bola jaata hai.,اور اس سے پہلے نو سو تینتیس اور اس کے بعد نو سو پینتیس بولا جاتا ہے۔
november 2016 mein mobikwik ne apni mobikwik light mobile app ka aghaz kiya jo un saarfeen per markoz thi jo,نومبر 2016ء میں موبی کویک نے اپنی موبی کویک لائٹ موبائل ایپ کا آغاز کیا جو ان صارفین پر مرکوز تھی جو
mein to woh urdu filmon mein aayi theen magar woh punjabi filmon ki sab se super kiriktr adakara banin.,میں تو وہ اردو فلموں میں آئی تھیں مگر وہ پنجابی فلموں کی سب سے سپر کیریکٹر اداکارہ بنیں۔
unnisween sadi mein 321 se zyada badi jangein ladi gayeen.,انیسویں صدی میں 321 سے زیادہ بڑی جنگیں لڑی گئیں۔
(10) rukn assembly Miyan Mohammad Farooq shaamil hain,(10)رکن اسمبلی میاں محمد فاروق شامل ہیں
"haji manak ke naam se jante hen, use khane wagera ki takleef na hone dena.""",حاجی مانک کے نام سے جانتے ہیں، اسے کھانے وغیرہ کی تکلیف نہ ہونے دینا۔‘‘
dens ne apni francicy zaban ke ustani ke francicy lehje par tanqeed karke unhen pareshan kar diya.,ڈینس نے اپنی فرانسیسی زبان کے استانی کے فرانسیسی لہجے پر تنقید کرکے اُنہیں پریشان کر دیا۔
woh naujawani se hi akali siyasat mein sargaram ho gaye the.,وہ نوجوانی سے ہی اکالی سیاست میں سرگرم ہو گئے تھے۔
aap ke aslaaf Syed Salaar Masood Ghazi aur un ke waalid Syed Salaar Saahu ke humraah hindustan tashreef laaye.,آپ کے اسلاف سید سالار مسعود غازی اور ان کے والد سید سالار ساہو کے ہمراہ ہندوستان تشریف لائے۔
is ka asal zamana maloom nahin hai magar Herodotus ka kehna hai ke woh Homer ka zamana us se taqriban,اُس کا اصل زمانہ معلوم نہیں ہے مگر هيرودوت کا کہنا ہے کہ وہ ہومر کا زمانہ اُس سے تقریباً
madina mein rahte huwe yehudiyon ko mazhabi azadi hogi.,مدینہ میں رہتے ہوئے یہودیوں کو مذہبی آزادی ہوگی۔
"qile ki buyad ka qatar taqriban chalis kilomitre (pachis mile) he, isi wasee qatar ki wajah se",قلعہ کی بنیاد کا قطر تقریباً چالیس کلومیٹر (پچیس میل) ہے، اسی وسیع قطر کی وجہ سے
"rawana hokar koofa mein aaya, abul-abbas, jab koofa mein pahuncha hai to woh yeh zamana tha ke koofa mein abu salma ki hukoomat qaim ho chuki thi, abu salma koofa mein",روانہ ہوکر کوفہ میں آیا، ابوالعباس، جب کوفہ میں پہونچا ہے تووہ یہ زمانہ تھا کہ کوفہ میں ابوسلمہ کی حکومت قائم ہوچکی تھی، ابوسلمہ کوفہ میں
fehrist pensalwania ke darya,فہرست پنسلوانیا کے دریا
"mosad ka poora naam ""institute for inteligence and special sarvices"" he ye agency ba zaahir apne aap ko scienci idara kehti he magar ye haisiyat sirf",موساد کا پورا نام ’’انسٹی ٹیوٹ فار انٹیلی جنس اینڈ اسپیشل سروسز ‘‘ ہے یہ ایجنسی بہ ظاہر اپنے آپ کو سائنسی ادارہ کہتی ہے مگر یہ حیثیت صرف
har leap saal mein party ke ohdedaaraan khuli voting se muntakhab hote hain.,ہر لیپ سال میں پارٹی کے عہدیدان کھلی ووٹنگ سے منتخب ہوتے ہیں۔
jo kuchh bhi socha jaaye bayaan karna chaahiye.,جو کچھ بھی سوچا جائے بیان کرنا چاہے ے۔
yahan un ki pehli film' daal mein kala' thi.,یہاں ان کی پہلی فلم ’دال میں کالا‘ تھی۔
fun khitabat mein woh apne waalid Professor Kraar Hussain ki tarah buland aahang khitabat ki bajaaye shaayista lahje mein falsafiyana lekin mudallil khitaab ki qaayel hain.,فنِ خطابت میں وہ اپنے والد پروفیسر کرار حسین کی طرح بلند آہنگ خطابت کی بجائے شائستہ لہجے میں فلسفیانہ لیکن مدلل خطاب کی قائل ہیں ۔
Chong ka matlab hai darmiyaani ya markazi aur Goa ka matlab hai mulk ya ilaaqa.,چونگ کا مطلب ہے درمیانی یا مرکزی اور گَوا کا مطلب ہے ملک یا علاقہ۔
kuchh adadi nazaamon mein 2039 se bada ya zyada aur 2041 se chhota ya kam hota hai.,کچھ عددی نظاموں میں 2039 سے بڑا یا زیادہ اور 2041 سے چھوٹا یا کم ہوتا ہے۔
riyasate hyderabad ka bilaakhir hindostan main shamil hona aik mantiqi aur fitri amr tha jis ke asbab kai the.,ریاست حیدرآباد کا بالاخر ہندوستان میں شامل ہونا ایک منطقی اور فطری امر تھا جس کے اسباب کئی تھے۔
ise aqeede ka hissa bana liya gaya ki vedon par uboor mustaqil beeni mein bhi muavnat kar sakta hai.,اسے عقیدے کا حصہ بنا لیا گیا کہ ویدوں پر عبور مستقل بینی میں بھی معاونت کر سکتا ہے۔
1933 mein wo siyaasat ke liye Africa ke kayi mamaalik ko gaya is safar ke tajurbaat bhi kayi kitaabon kee soorat mein manzare aam par aaye.,1933 میں وہ سیاست کے لیے افریقہ کے کئی ممالک کو گیا اس سفر کے تجربات بھی کئی کتابوں کی صورت میں منظر عام پر آئے۔
Nabi Akram ke sasur bhi the.,نبی اکرم کے سسر بھی تھے۔
Salah -al-ddeen tofani,صلاح الدین طوفانی
"Washington Township, Nebraska",واشنگٹن ٹاؤن شپ، نیبراسکا
qilah Lahore ke sheesh mehal ki taamer ka aaghaz huwa.,قلعہ لاہور کے شیش محل کی تعمیر کا آغاز ہوا۔
umar bhar sang zani karte rahe ahle watan,عمر بھر سنگ زنی کرتے رہے اہل وطن
sadar numayindgaan council kee do tihayee aksariyat se muntakhab kiya jaata hai aur do chaar saala muddat tak mahdood hai.,صدر نمائندگان کونسل کی دو تہائی اکثریت سے منتخب کیا جاتا ہے اور دو چار سالہ مدت تک محدود ہے۔
"crown point, new york",کراؤن پوائنٹ، نیو یارک
baghdad main qiyam ke dauran main ibne qadama muhaddisa khawateen se bhi hadees ki tahseel karte rahe jin main mashhoor muhaddisa khawateen ye hen :,بغداد میں قیام کے دوران میں ابن قدامہ محدثہ خواتین سے بھی حدیث کی تحصیل کرتے رہے جن میں مشہور محدثہ خواتین یہ ہیں :
"is lafz ko is kaam ke liye istemaal karne ka riwaaj ghaliban ""fee sabeelillah"" ke jumla ke ba-as pad gaya.",اس لفظ کو اس کام کے لیے استعمال کرنے کا رواج غالبا ” فی سبیل اللہ ” کے جملہ کے باعث پڑ گیا۔
dhoke se us haseen ko agar choom bhi liya,دھوکے سے اُس حسین کو اگر چوم بھی لیا
maahir lasaniat zef ka yeh qanoon hum apne roz maraah mein istemaal karte hain yeh qanoon hamari is insani aadat,ماہر لسانیات زپف کا یہ قانون ہم اپنے روز مرہ میں استعمال کرتے ہیں یہ قانون ہماری اس انسانی عادت
rah rar chal kar achche anjam ko pahunchta he ya shaqawat ki raah ikhtiyar kar ke bure anjam se dochar hota he.,راہ پر چل کر اچھے انجام کو پہنچتا ہے یا شقاوت کی راہ اختیار کر کے برے انجام سے دوچار ہوتا ہے۔
liye wasiyat ki thi ke koofa mein jaakar qiyam karen ؛ chunancha is wasiyat ke mutabiq abul-abbas Abdul Allah Safah mae mazkoorah baala ehley khandan Hamima se,لیے وصیت کی تھی کہ کوفہ میں جاکر قیام کریں ؛ چنانچہ اس وصیت کے مطابق ابوالعباس عبد اللہ سفاح معہ مذکورہ بالا اہلِ خاندان حمیمہ سے
"natija: insan apne har amal ka hisab dene ka paband he, khwah wo us ne kisi bhi waja se kiya ho.",نتیجہ: انسان اپنے ہر عمل کا حساب دینے کا پابند ہے، خواہ وہ اس نے کسی بھی وجہ سے کیا ہو۔
dekhna qeemat gulzar bhi gir jaye gi,دیکھـنا قیمـتِ گـلـزار بھـی گــر جـائے گـی
itr kai baar mazhabi jazbe ke tehet bhi istemal kiya jata he.,عطر کئی بار مذہبی جذبے کے تحت بھی استعمال کیا جاتا ہے۔
2014AD main apne aaghaz ke saal is tanzim ke tehet munaqid muqablon main pakistan ki kabaddi team lahore lions ne canada aur riyasathaye,2014ء میں اپنے آغاز کے سال اس تنظیم کے تحت منعقد مقابلوں میں پاکستان کی کبڈی ٹیم لاہور لائنز نے کینیڈا اور ریاستہائے
bandh: rooh mein maadah kee milaawat se rooh maadah kee qaidi ban jaati hai.,بندھ: روح میں مادہ کی ملاوٹ سے روح مادہ کی قیدی بن جاتی ہے۔
sehooniyat ke rahnuma shumaar kiye gaye Mirabeau kee France waapsi se qabl Hippi is ke baare,صیہونیت کے رہنما شمار کیے گئے میرابو کی فرانس واپسی سے قبل ہپی اس کے بارے
kuch baton ko hazrat aqdas shaikhul hadis ne lamiud dari ke hashiye main aap ke naam se naql kiya he.,کچھ باتوں کو حضرت اقدس شیخ الحدیث ؒ نے لامع الدراری کے حاشیہ میں آپ کے نام سے نقل کیا ہے۔
"is paksh main chand apne ashkal ko raat ba raat badhata he aur 14 wen tarikh ki raat ko ""mukammal chand"" nazar aata he.",اس پکش میں چاند اپنے اشکال کو رات بہ رات بڑھاتا ہے اور 14 ویں تاریخ کی رات کو “مکمل چاند“ نظر آتا ہے۔
us ke baad se byonis iris ka tijarti markaz ban gaya,اس کے بعد سے بیونس آئرس کو تجارتی مرکز بن گیا۔
nez ijmaa aur qiyaas mein bayaan kee gayi hain wazaahat kisi bhi Musalman firqe ke personal law ka itlaaq karte waqt,نیز اجماع اور قیاس میں بیان کی گئی ہیں وضاعت کسی بھی مسلمان فرقے کے پرسنل لا کا اطلاق کرتے وقت
